H,e,a,d,e,r
scaled_20200807_103020.jpg,nine,0.32275132275132273,0.24404761904761904,0.42857142857142855,0.3968253968253968
scaled_20200807_103027.jpg,jack,0.27380952380952384,0.46825396825396826,0.09259259259259259,0.09523809523809523
scaled_20200807_103033.jpg,king,0.4126984126984127,0.6428571428571429,0.1746031746031746,0.16666666666666666
scaled_20200807_103036.jpg,king,0.5396825396825397,0.3630952380952381,0.42328042328042326,0.3531746031746032
scaled_20200807_103044.jpg,king,0.5542328042328042,0.5952380952380952,0.23015873015873015,0.23809523809523808
scaled_20200807_103046.jpg,king,0.38492063492063494,0.7123015873015873,0.23015873015873015,0.23809523809523808
scaled_20200807_103200.jpg,ace,0.32275132275132273,0.5505952380952381,0.23809523809523808,0.22817460317460317
scaled_20200807_103214.jpg,ten,0.5052910052910053,0.43452380952380953,0.20634920634920634,0.18253968253968253
scaled_20200807_103224.jpg,nine,0.46164021164021163,0.5724206349206349,0.12962962962962962,0.11706349206349206
scaled_20200807_103405.jpg,ten,0.4947089947089947,0.4503968253968254,0.37037037037037035,0.2857142857142857
scaled_20200807_103410.jpg,ten,0.43386243386243384,0.5853174603174603,0.21693121693121692,0.19444444444444445
scaled_20200807_103619.jpg,nine,0.4470899470899471,0.4712301587301587,0.20634920634920634,0.17261904761904762
scaled_20200807_103633.jpg,ace,0.4312169312169312,0.5515873015873016,0.21164021164021163,0.21428571428571427
scaled_20200807_103636.jpg,ace,0.4576719576719577,0.45634920634920634,0.328042328042328,0.30158730158730157
scaled_20200807_103645.jpg,ace,0.2222222222222222,0.28869047619047616,0.18518518518518517,0.14087301587301587
scaled_20200807_103649.jpg,ten,0.3994708994708995,0.5595238095238095,0.2698412698412698,0.20238095238095238
scaled_20200807_103654.jpg,jack,0.5251322751322751,0.6607142857142857,0.20899470899470898,0.1865079365079365
scaled_20200807_103702.jpg,jack,0.5873015873015873,0.6785714285714286,0.09523809523809523,0.09126984126984126
scaled_20200807_103708.jpg,ten,0.5343915343915344,0.6309523809523809,0.3439153439153439,0.3373015873015873
scaled_20200807_103719.jpg,jack,0.6494708994708994,0.6398809523809523,0.09259259259259259,0.09325396825396826
scaled_20200807_103723.jpg,nine,0.2777777777777778,0.7490079365079365,0.10052910052910052,0.08928571428571429
scaled_20200807_103730.jpg,jack,0.48412698412698413,0.6666666666666666,0.13756613756613756,0.14285714285714285
scaled_20200807_103732.jpg,nine,0.4603174603174603,0.6666666666666666,0.10052910052910052,0.09126984126984126
scaled_20200807_103751.jpg,ace,0.5079365079365079,0.46130952380952384,0.42857142857142855,0.40674603174603174
scaled_20200807_103852.jpg,nine,0.541005291005291,0.5496031746031746,0.18783068783068782,0.17857142857142858
scaled_20200807_103856.jpg,king,0.37566137566137564,0.6359126984126984,0.43386243386243384,0.39087301587301587
scaled_20200807_103858.jpg,king,0.4113756613756614,0.4662698412698413,0.1455026455026455,0.12698412698412698
scaled_20200807_103902.jpg,king,0.49867724867724866,0.5257936507936508,0.24074074074074073,0.2222222222222222
scaled_20200807_103906.jpg,ten,0.4417989417989418,0.4751984126984127,0.20105820105820105,0.2003968253968254
scaled_20200807_104106.jpg,ten,0.46296296296296297,0.4990079365079365,0.14814814814814814,0.14484126984126985
scaled_20200807_104113.jpg,ten,0.3941798941798942,0.439484126984127,0.37037037037037035,0.35119047619047616
scaled_20200807_104119.jpg,king,0.5304232804232805,0.4156746031746032,0.3253968253968254,0.34325396825396826
scaled_20200807_104126.jpg,nine,0.3955026455026455,0.5744047619047619,0.11375661375661375,0.09722222222222222
scaled_20200807_104138.jpg,king,0.42063492063492064,0.45337301587301587,0.30158730158730157,0.2996031746031746
scaled_20200807_104320.jpg,ten,0.3994708994708995,0.5009920634920635,0.5502645502645502,0.4623015873015873
scaled_20200807_104322.jpg,ace,0.4126984126984127,0.48115079365079366,0.4444444444444444,0.39880952380952384
scaled_20200807_104325.jpg,ten,0.39285714285714285,0.44246031746031744,0.21428571428571427,0.20238095238095238
scaled_20200807_104356.jpg,jack,0.5119047619047619,0.4851190476190476,0.5582010582010583,0.5337301587301587
scaled_20200807_104402.jpg,nine,0.548941798941799,0.5505952380952381,0.6058201058201058,0.5972222222222222
scaled_20200807_104427.jpg,ace,0.7433862433862434,0.4712301587301587,0.4444444444444444,0.40674603174603174
scaled_20200807_104432.jpg,nine,0.5886243386243386,0.5009920634920635,0.10317460317460317,0.10515873015873016
scaled_20200807_120510.jpg,nine,0.7407407407407407,0.6359126984126984,0.15873015873015872,0.14484126984126985
scaled_20200807_120518.jpg,nine,0.49603174603174605,0.7678571428571429,0.18783068783068782,0.1626984126984127
scaled_20200807_120550.jpg,nine,0.3664021164021164,0.8095238095238095,0.16666666666666666,0.17063492063492064
scaled_20200807_120554.jpg,nine,0.5568783068783069,0.5426587301587301,0.5264550264550265,0.48214285714285715
scaled_20200807_120625.jpg,nine,0.5555555555555556,0.5059523809523809,0.3492063492063492,0.3333333333333333
scaled_20200807_120627.jpg,nine,0.5753968253968254,0.5228174603174603,0.373015873015873,0.2757936507936508
scaled_20200807_120630.jpg,nine,0.42857142857142855,0.5922619047619048,0.38095238095238093,0.4146825396825397
scaled_20200807_120711.jpg,nine,0.49074074074074076,0.5307539682539683,0.2724867724867725,0.2638888888888889
scaled_20200807_120713.jpg,nine,0.5052910052910053,0.5466269841269841,0.3544973544973545,0.31547619047619047
scaled_20200807_120715.jpg,nine,0.5714285714285714,0.6577380952380952,0.3333333333333333,0.32341269841269843
scaled_20200807_120719.jpg,nine,0.47883597883597884,0.3482142857142857,0.20634920634920634,0.12896825396825398
scaled_20200807_120743.jpg,nine,0.4113756613756614,0.4851190476190476,0.35185185185185186,0.2996031746031746
scaled_20200807_120744.jpg,nine,0.4880952380952381,0.4017857142857143,0.4470899470899471,0.4027777777777778
scaled_20200807_120749.jpg,nine,0.4947089947089947,0.49503968253968256,0.5873015873015873,0.5218253968253969
scaled_20200807_120930.jpg,ace,0.47883597883597884,0.628968253968254,0.1693121693121693,0.14682539682539683
scaled_20200807_120932.jpg,ace,0.3201058201058201,0.8363095238095238,0.18518518518518517,0.18452380952380953
scaled_20200807_120937.jpg,ace,0.44576719576719576,0.2569444444444444,0.15608465608465608,0.12896825396825398
scaled_20200807_120940.jpg,ace,0.458994708994709,0.4523809523809524,0.082010582010582,0.07936507936507936
scaled_20200807_121035.jpg,ace,0.4656084656084656,0.5119047619047619,0.31746031746031744,0.2976190476190476
scaled_20200807_121044.jpg,ace,0.5370370370370371,0.5456349206349206,0.5502645502645502,0.5198412698412699
scaled_20200807_121110.jpg,ace,0.44576719576719576,0.6011904761904762,0.18253968253968253,0.19047619047619047
scaled_20200807_121112.jpg,ace,0.5171957671957672,0.5863095238095238,0.18783068783068782,0.18452380952380953
scaled_20200807_121117.jpg,ace,0.49867724867724866,0.5882936507936508,0.4312169312169312,0.39087301587301587
scaled_20200807_121140.jpg,ace,0.46825396825396826,0.5029761904761905,0.5714285714285714,0.5178571428571429
scaled_20200807_121202.jpg,ace,0.20502645502645503,0.34325396825396826,0.3306878306878307,0.28174603174603174
scaled_20200807_121205.jpg,ace,0.7764550264550265,0.17956349206349206,0.335978835978836,0.35119047619047616
scaled_20200807_121613.jpg,ten,0.4828042328042328,0.5555555555555556,0.4365079365079365,0.42857142857142855
scaled_20200807_121614.jpg,ten,0.44841269841269843,0.5882936507936508,0.5952380952380952,0.5178571428571429
scaled_20200807_121617.jpg,ten,0.4722222222222222,0.5555555555555556,0.2619047619047619,0.23412698412698413
scaled_20200807_121618.jpg,ten,0.5185185185185185,0.6061507936507936,0.746031746031746,0.621031746031746
scaled_20200807_121643.jpg,ten,0.5,0.503968253968254,0.2804232804232804,0.23809523809523808
scaled_20200807_121646.jpg,ten,0.5595238095238095,0.7371031746031746,0.3783068783068783,0.35912698412698413
scaled_20200807_121652.jpg,ten,0.5198412698412699,0.375,0.48412698412698413,0.45634920634920634
scaled_20200807_121748.jpg,ten,0.5145502645502645,0.6765873015873016,0.5052910052910053,0.46825396825396826
scaled_20200807_121750.jpg,ten,0.4933862433862434,0.4871031746031746,0.3201058201058201,0.3353174603174603
scaled_20200807_121757.jpg,ten,0.5119047619047619,0.34226190476190477,0.3306878306878307,0.24404761904761904
scaled_20200807_121847.jpg,ten,0.5291005291005291,0.5069444444444444,0.6031746031746031,0.501984126984127
scaled_20200807_121849.jpg,ten,0.46164021164021163,0.5843253968253969,0.6375661375661376,0.5496031746031746
scaled_20200807_121851.jpg,ten,0.5529100529100529,0.4513888888888889,0.5502645502645502,0.5178571428571429
scaled_20200807_121853.jpg,ten,0.2605820105820106,0.7420634920634921,0.373015873015873,0.3412698412698413
scaled_20200807_122034.jpg,king,0.45105820105820105,0.439484126984127,0.29365079365079366,0.2638888888888889
scaled_20200807_122038.jpg,king,0.5542328042328042,0.5,0.29894179894179895,0.2698412698412698
scaled_20200807_122042.jpg,king,0.17592592592592593,0.8283730158730159,0.3253968253968254,0.32341269841269843
scaled_20200807_122044.jpg,king,0.23015873015873015,0.35813492063492064,0.31216931216931215,0.33134920634920634
scaled_20200807_122141.jpg,king,0.35714285714285715,0.43253968253968256,0.4021164021164021,0.4126984126984127
scaled_20200807_122143.jpg,king,0.593915343915344,0.5128968253968254,0.3941798941798942,0.4305555555555556
